"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Mexico","1996","291619","Acids; unsaturated acyclic monocarboxylic, cyclic monocarboxylic, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in item no. 2916.1","Export","124538","16865","Weight in kilograms","16865"
"Mexico","1996","291619","Acids; unsaturated acyclic monocarboxylic, cyclic monocarboxylic, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in item no. 2916.1","Import","8381077","1325412","Weight in kilograms","1325412"
"Mexico","1996","291620","Acids; cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives","Export","203305","75018","Weight in kilograms","75018"
"Mexico","1996","291620","Acids; cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives","Import","5088120","153582","Weight in kilograms","153582"
"Mexico","1996","291631","Acids; aromatic monocarboxylic acids, benzoic acid, its salts and esters","Export","344111","234456","Weight in kilograms","234456"
"Mexico","1996","291631","Acids; aromatic monocarboxylic acids, benzoic acid, its salts and esters","Import","4046492","4028235","Weight in kilograms","4028235"
"Mexico","1996","291632","Acids; aromatic monocarboxylic acids, benzoyl peroxide and benzoyl chloride","Export","66045","","No Quantity",""
"Mexico","1996","291632","Acids; aromatic monocarboxylic acids, benzoyl peroxide and benzoyl chloride","Import","733933","895288","Weight in kilograms","895288"
"Mexico","1996","291634","Acids; aromatic monocarboxylic acids, phenylacetic acid and its salts","Export","451228","411807","Weight in kilograms","411807"
"Mexico","1996","291634","Acids; aromatic monocarboxylic acids, phenylacetic acid and its salts","Import","4078654","2069903","Weight in kilograms","2069903"
"Mexico","1996","291635","Esters of phenylacetic acid","Import","45849","","No Quantity",""
"Mexico","1996","291639","Acids; aromatic monocarboxylic acids, and their anhydrides, halides, peroxides, peroxyacids and their derivatives, other than benzoic acid, its salts and esters, benzoyl peroxide and benzoyl chloride, phenylacetic acid and its salts","Export","19298","6969","Weight in kilograms","6969"
"Mexico","1996","291639","Acids; aromatic monocarboxylic acids, and their anhydrides, halides, peroxides, peroxyacids and their derivatives, other than benzoic acid, its salts and esters, benzoyl peroxide and benzoyl chloride, phenylacetic acid and its salts","Import","1293836","239966","Weight in kilograms","239966"
"Mexico","1996","291711","Acids; acyclic polycarboxylic acids; oxalic acid, its salts and esters","Export","19428","","No Quantity",""
"Mexico","1996","291711","Acids; acyclic polycarboxylic acids; oxalic acid, its salts and esters","Import","1645837","3363911","Weight in kilograms","3363911"
"Mexico","1996","291712","Acids; acyclic polycarboxylic acids; adipic acid, its salts and esters","Export","46555","16382","Weight in kilograms","16382"
"Mexico","1996","291712","Acids; acyclic polycarboxylic acids; adipic acid, its salts and esters","Import","5533714","3428876","Weight in kilograms","3428876"
"Mexico","1996","291713","Acids; acyclic polycarboxylic acids; azelaic acid, sebacic acid, their salts and esters","Export","44667","21839","Weight in kilograms","21839"
"Mexico","1996","291713","Acids; acyclic polycarboxylic acids; azelaic acid, sebacic acid, their salts and esters","Import","384167","84795","Weight in kilograms","84795"
"Mexico","1996","291714","Acids; acyclic polycarboxylic acids; maleic anhydride","Export","238193","266569","Weight in kilograms","266569"
"Mexico","1996","291714","Acids; acyclic polycarboxylic acids; maleic anhydride","Import","1005015","1548104","Weight in kilograms","1548104"
"Mexico","1996","291719","Acids; acyclic polycarboxylic acids; n.e.c. in item no. 2917.1","Export","345904","193815","Weight in kilograms","193815"
"Mexico","1996","291719","Acids; acyclic polycarboxylic acids; n.e.c. in item no. 2917.1","Import","5437948","2730569","Weight in kilograms","2730569"
"Mexico","1996","291720","Acids; cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and derivatives","Import","96632","5282","Weight in kilograms","5282"
"Mexico","1996","291731","Dibutyl orthophthalates","Import","20276","","No Quantity",""
"Mexico","1996","291731","Dibutyl orthophthalates","Export","41229","43074","Weight in kilograms","43074"
"Mexico","1996","291732","Acids; aromatic polycarboxylic acids; dioctyl orthophthalates","Export","4500326","4674795","Weight in kilograms","4674795"
"Mexico","1996","291732","Acids; aromatic polycarboxylic acids; dioctyl orthophthalates","Import","410809","358862","Weight in kilograms","358862"
"Mexico","1996","291733","Acids; aromatic polycarboxylic acids; dinonyl or didecyl orthophthalates","Import","5171757","5615472","Weight in kilograms","5615472"
"Mexico","1996","291734","Acids; aromatic polycarboxylic acids; other esters of orthophthalic acids","Export","2002148","1812873","Weight in kilograms","1812873"
"Mexico","1996","291734","Acids; aromatic polycarboxylic acids; other esters of orthophthalic acids","Import","2644342","1815917","Weight in kilograms","1815917"
"Mexico","1996","291735","Acids; aromatic polycarboxylic acids; phthalic anhydride","Import","20656","","No Quantity",""
"Mexico","1996","291735","Acids; aromatic polycarboxylic acids; phthalic anhydride","Export","12064617","20378660","Weight in kilograms","20378660"
"Mexico","1996","291736","Acids; aromatic polycarboxylic acids; terephthalic acid and its salts","Export","94167352","132844576","Weight in kilograms","132844576"
"Mexico","1996","291736","Acids; aromatic polycarboxylic acids; terephthalic acid and its salts","Import","2322055","3888004","Weight in kilograms","3888004"
"Mexico","1996","291737","Acids; aromatic polycarboxylic acids; dimethyl terephthalate","Export","157645808","266082144","Weight in kilograms","266082144"
"Mexico","1996","291737","Acids; aromatic polycarboxylic acids; dimethyl terephthalate","Import","3441","13444","Weight in kilograms","13444"
"Mexico","1996","291739","Acids; aromatic polycarboxylic acids; n.e.c. in item no. 2917.3","Export","2184442","4018408","Weight in kilograms","4018408"
"Mexico","1996","291739","Acids; aromatic polycarboxylic acids; n.e.c. in item no. 2917.3","Import","11542461","6457914","Weight in kilograms","6457914"
"Mexico","1996","291811","Acids; carboxylic acids, (with alcohol function but without other oxygen function), lactic acid, its salts and esters","Export","157114","128300","Weight in kilograms","128300"
"Mexico","1996","291811","Acids; carboxylic acids, (with alcohol function but without other oxygen function), lactic acid, its salts and esters","Import","2662388","1599295","Weight in kilograms","1599295"
"Mexico","1996","291812","Acids; carboxylic acids, (with alcohol function but without other oxygen function), tartaric acid","Export","10639","1402","Weight in kilograms","1402"
"Mexico","1996","291812","Acids; carboxylic acids, (with alcohol function but without other oxygen function), tartaric acid","Import","1481837","281499","Weight in kilograms","281499"
"Mexico","1996","291813","Acids; carboxylic acids, (with alcohol function but without other oxygen function); salts and esters of tartaric acid","Export","42545","5221","Weight in kilograms","5221"
"Mexico","1996","291813","Acids; carboxylic acids, (with alcohol function but without other oxygen function); salts and esters of tartaric acid","Import","491667","94955","Weight in kilograms","94955"
"Mexico","1996","291814","Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid","Export","1728416","1126242","Weight in kilograms","1126242"
"Mexico","1996","291814","Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid","Import","5366262","5240790","Weight in kilograms","5240790"
"Mexico","1996","291815","Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid","Export","2343674","1645908","Weight in kilograms","1645908"
"Mexico","1996","291815","Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid","Import","985401","431042","Weight in kilograms","431042"
"Mexico","1996","291816","Acids; carboxylic acids, (with alcohol function but without other oxygen function), gluconic acid, its salts and esters","Export","305","","No Quantity",""
"Mexico","1996","291816","Acids; carboxylic acids, (with alcohol function but without other oxygen function), gluconic acid, its salts and esters","Import","1761673","1249707","Weight in kilograms","1249707"
"Mexico","1996","291817","Acids; carboxylic acids, (with alcohol function but without other oxygen function), 2,2-Diphenyl-2-hydroxyacetic acid (benzilic acid)","Import","1225","","No Quantity",""
"Mexico","1996","291819","Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters","Export","758959","225190","Weight in kilograms","225190"
"Mexico","1996","291819","Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters","Import","18119396","1513516","Weight in kilograms","1513516"
"Mexico","1996","291821","Acids; carboxylic acids, (with phenol function but without other oxygen function), salicylic acid and its salts","Export","304377","131608","Weight in kilograms","131608"
"Mexico","1996","291821","Acids; carboxylic acids, (with phenol function but without other oxygen function), salicylic acid and its salts","Import","3645804","2205812","Weight in kilograms","2205812"
"Mexico","1996","291822","Acids; carboxylic acids, (with phenol function but without other oxygen function), o-acetylsalicylic acid, its salts and esters","Export","872418","215546","Weight in kilograms","215546"
"Mexico","1996","291822","Acids; carboxylic acids, (with phenol function but without other oxygen function), o-acetylsalicylic acid, its salts and esters","Import","3405012","816484","Weight in kilograms","816484"
"Mexico","1996","291823","Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2","Export","11283046","2178097","Weight in kilograms","2178097"
"Mexico","1996","291823","Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2","Import","867744","204872","Weight in kilograms","204872"
"Mexico","1996","291829","Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2","Export","51365","","No Quantity",""
"Mexico","1996","291829","Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2","Import","5813932","1225083","Weight in kilograms","1225083"
"Mexico","1996","291830","Acids; carboxylic acids, (with aldehyde or ketone function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives","Export","131","","No Quantity",""
"Mexico","1996","291830","Acids; carboxylic acids, (with aldehyde or ketone function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives","Import","5807662","1281503","Weight in kilograms","1281503"
"Mexico","1996","291890","Carboxylic acids with additional oxygen function&their anhydrides,halides,p ...","Export","21544218","1562185","Weight in kilograms","1562185"
"Mexico","1996","291890","Carboxylic acids with additional oxygen function&their anhydrides,halides,p ...","Import","84374744","2059951","Weight in kilograms","2059951"
"Mexico","1996","291900","Phosphoric esters & their salts, incl. lactophosphates; their halogenated/s ...","Export","387232","","No Quantity",""
"Mexico","1996","291900","Phosphoric esters & their salts, incl. lactophosphates; their halogenated/s ...","Import","3498738","960714","Weight in kilograms","960714"
"Mexico","1996","292010","Thiophosphoric esters (phosphorothioates) & their salts; their halogenated/ ...","Export","5615337","4244701","Weight in kilograms","4244701"
"Mexico","1996","292010","Thiophosphoric esters (phosphorothioates) & their salts; their halogenated/ ...","Import","704562","241387","Weight in kilograms","241387"
